"Date","Price","Open","High","Low","Vol.","Change %"
"07/22/2012","173.70","185.85","186.40","173.05","60.74K","-7.09%"
"07/15/2012","186.95","186.80","190.85","179.90","12.29K","1.36%"
"07/08/2012","184.45","176.90","190.35","176.90","0.08K","4.86%"
"07/01/2012","175.90","172.80","184.80","172.50","0.11K","3.41%"
"06/24/2012","170.10","154.70","168.60","153.75","0.72K","9.64%"
"06/17/2012","155.15","150.70","159.15","148.20","27.94K","3.40%"
"06/10/2012","150.05","155.70","157.90","148.85","78.47K","-3.57%"
"06/03/2012","155.60","157.90","159.35","154.25","63.71K","-1.21%"
"05/27/2012","157.50","168.45","169.45","156.50","63.56K","-6.14%"
"05/20/2012","167.80","179.00","181.35","165.10","79.81K","-5.57%"
"05/13/2012","177.70","173.70","179.00","173.60","0.04K","0.65%"
"05/06/2012","176.55","173.80","179.25","172.90","0.10K","1.76%"
"04/29/2012","173.50","175.40","182.90","173.40","0.11K","-0.86%"
"04/22/2012","175.00","177.50","184.25","174.70","0.52K","-1.52%"
"04/15/2012","177.70","179.30","180.00","171.90","39.70K","-0.84%"
"04/08/2012","179.20","182.85","186.40","177.55","106.87K","-2.08%"
"04/01/2012","183.00","182.50","190.45","178.70","72.92K","0.30%"
"03/25/2012","182.45","178.25","187.85","175.90","82.66K","2.07%"
"03/18/2012","178.75","183.90","188.45","174.45","47.44K","-1.43%"
"03/11/2012","181.35","184.35","184.35","181.80","0.04K","-2.29%"
"03/04/2012","185.60","198.05","200.85","186.00","0.11K","-7.96%"
"02/26/2012","201.65","202.80","206.25","200.90","0.27K","-0.79%"
"02/19/2012","203.25","199.75","205.35","199.00","1.89K","1.60%"
"02/12/2012","200.05","216.00","217.60","195.90","53.22K","-7.08%"
"02/05/2012","215.30","215.00","222.45","213.05","70.21K","-0.30%"
"01/29/2012","215.95","216.75","219.65","210.95","56.48K","-0.64%"
"01/22/2012","217.35","223.90","225.00","216.80","57.97K","-3.57%"
"01/15/2012","225.40","225.45","229.25","221.10","46.88K","0.07%"
"01/08/2012","225.25","220.75","238.50","217.60","69.55K","1.58%"
"01/01/2012","221.75","226.85","229.15","216.60","46.39K","-2.25%"
"12/25/2011","226.85","218.35","229.30","218.35","17.96K","3.28%"
"12/18/2011","219.65","220.00","224.05","217.40","26.90K","4.12%"
"12/11/2011","210.95","224.00","224.00","213.40","0.10K","-6.10%"
"12/04/2011","224.65","229.40","235.20","225.40","0.10K","-1.10%"
"11/27/2011","227.15","231.20","235.70","223.90","0.38K","-1.07%"
"11/20/2011","229.60","233.70","236.60","229.50","1.11K","-1.96%"
"11/13/2011","234.20","237.30","240.00","228.10","51.88K","0.11%"
"11/06/2011","233.95","230.20","237.30","226.95","72.24K","1.63%"
"10/30/2011","230.20","233.00","233.50","220.45","66.25K","-2.11%"
"10/23/2011","235.15","245.45","252.50","231.90","67.10K","-3.96%"
"10/16/2011","244.85","240.05","246.70","228.35","67.07K","2.21%"
"10/09/2011","239.55","226.00","241.50","221.65","53.07K","6.78%"
"10/02/2011","224.35","228.50","236.10","219.80","60.45K","-1.99%"
"09/25/2011","228.90","233.00","246.55","228.50","67.32K","-1.10%"
"09/18/2011","231.45","263.00","267.15","230.80","58.84K","-12.00%"
"09/11/2011","263.00","272.50","275.80","258.45","0.07K","-3.04%"
"09/04/2011","271.25","280.90","286.00","270.25","0.14K","-6.21%"
"08/28/2011","289.20","280.65","291.75","279.85","0.20K","3.69%"
"08/21/2011","278.90","265.00","279.55","263.40","7.71K","4.79%"
"08/14/2011","266.15","240.80","266.60","240.10","36.82K","10.73%"
"08/07/2011","240.35","236.95","242.50","231.35","71.39K","0.99%"
"07/31/2011","238.00","240.60","248.45","233.50","81.45K","-0.65%"
"07/24/2011","239.55","241.50","247.35","237.20","55.10K","-0.81%"
"07/17/2011","241.50","249.00","249.30","238.00","37.51K","-4.38%"
"07/10/2011","252.55","257.80","263.80","255.00","0.05K","-4.03%"
"07/03/2011","263.15","263.50","269.70","262.95","0.05K","-0.11%"
"06/26/2011","263.45","250.20","266.20","249.10","0.29K","5.80%"
"06/19/2011","249.00","250.20","251.00","239.65","12.76K","-0.22%"
"06/12/2011","249.55","269.90","270.65","249.10","41.81K","-5.81%"
"06/05/2011","264.95","270.35","270.75","258.00","67.21K","-2.21%"
"05/29/2011","270.95","264.70","273.80","253.30","67.98K","2.75%"
"05/22/2011","263.70","259.15","270.30","258.90","51.92K","1.76%"
"05/15/2011","259.15","269.00","271.50","258.60","28.98K","-3.77%"
"05/08/2011","269.30","292.85","293.00","270.00","0.15K","-6.18%"
"05/01/2011","287.05","298.35","306.25","284.15","0.19K","-4.11%"
"04/24/2011","299.35","293.45","301.05","284.50","0.70K","2.76%"
"04/17/2011","291.30","288.45","298.50","282.80","24.81K","1.11%"
"04/10/2011","288.10","273.70","288.65","269.85","70.02K","4.78%"
"04/03/2011","274.95","260.05","278.50","254.05","79.40K","5.79%"
"03/27/2011","259.90","269.60","269.70","257.80","57.43K","-3.24%"
"03/20/2011","268.60","278.30","278.30","260.55","42.79K","-2.96%"
"03/13/2011","276.80","271.75","277.50","261.60","0.12K","1.13%"
"03/06/2011","273.70","275.00","294.70","273.75","0.25K","0.29%"
"02/27/2011","272.90","268.25","277.50","265.55","0.58K","1.94%"
"02/20/2011","267.70","272.25","277.00","262.00","1.37K","-1.45%"
"02/13/2011","271.65","252.75","274.00","251.50","32.80K","7.82%"
"02/06/2011","251.95","250.05","255.80","246.70","86.71K","1.06%"
"01/30/2011","249.30","245.50","253.60","243.25","63.05K","1.76%"
"01/23/2011","245.00","239.60","246.35","230.30","62.52K","1.91%"
"01/16/2011","240.40","235.35","241.80","226.50","52.46K","2.47%"
"01/09/2011","234.60","231.20","244.50","230.55","73.02K","1.69%"
"01/02/2011","230.70","239.00","240.50","230.00","48.69K","-4.07%"
"12/26/2010","240.50","235.60","241.75","232.60","17.75K","1.95%"
"12/19/2010","235.90","224.80","242.25","223.60","33.74K","4.73%"
"12/12/2010","225.25","213.10","226.15","213.10","0.20K","7.59%"
"12/05/2010","209.35","206.40","211.20","201.50","0.14K","2.37%"
"11/28/2010","204.50","202.40","206.20","199.00","0.63K","1.16%"
"11/21/2010","202.15","210.20","211.70","201.00","1.82K","-3.67%"
"11/14/2010","209.85","202.05","210.10","195.65","54.02K","4.69%"
"11/07/2010","200.45","204.50","218.70","199.20","97.42K","-2.29%"
"10/31/2010","205.15","202.80","209.25","192.80","67.63K","0.84%"
"10/24/2010","203.45","200.10","204.60","196.30","60.99K","2.31%"
"10/17/2010","198.85","186.10","203.50","183.75","65.64K","6.68%"
"10/10/2010","186.40","181.50","190.45","176.35","49.36K","2.33%"
"10/03/2010","182.15","180.85","182.95","171.60","64.46K","0.58%"
"09/26/2010","181.10","180.70","190.90","179.55","53.17K","0.28%"
"09/19/2010","180.60","184.50","187.40","178.25","41.90K","-3.86%"
"09/12/2010","187.85","190.00","194.25","186.50","0.13K","-0.21%"
"09/05/2010","188.25","183.50","194.85","183.50","0.07K","1.73%"
"08/29/2010","185.05","176.70","186.20","176.50","0.27K","4.52%"
"08/22/2010","177.05","184.05","186.75","163.50","3.07K","-2.48%"
"08/15/2010","181.55","175.00","184.80","173.45","59.44K","3.45%"
"08/08/2010","175.50","167.50","178.65","166.25","76.59K","4.84%"
"08/01/2010","167.40","175.60","181.50","165.15","71.77K","-5.05%"
"07/25/2010","176.30","165.80","178.75","163.20","58.66K","6.20%"
"07/18/2010","166.00","164.65","167.60","155.80","38.60K","0.73%"
"07/11/2010","164.80","159.65","166.75","159.65","0.05K","2.23%"
"07/04/2010","161.20","160.45","162.05","155.00","0.29K","-0.68%"
"06/27/2010","162.30","166.45","168.00","158.85","0.60K","-2.81%"
"06/20/2010","167.00","160.45","175.00","156.10","5.94K","4.21%"
"06/13/2010","160.25","144.65","162.25","144.65","45.93K","10.56%"
"06/06/2010","144.95","133.40","148.50","132.55","109.96K","8.37%"
"05/30/2010","133.75","134.00","138.10","133.15","59.12K","-0.37%"
"05/23/2010","134.25","132.40","135.60","130.60","50.64K","1.40%"
"05/16/2010","132.40","133.40","137.50","130.25","38.34K","-1.38%"
"05/09/2010","134.25","134.00","137.80","133.25","0.05K","0.94%"
"05/02/2010","133.00","136.20","138.40","131.25","0.30K","-1.63%"
"04/25/2010","135.20","131.80","135.45","130.35","0.71K","2.58%"
"04/18/2010","131.80","129.40","133.05","128.60","26.32K","2.09%"
"04/11/2010","129.10","133.50","134.20","129.00","71.46K","-2.71%"
"04/04/2010","132.70","137.50","139.85","132.50","77.83K","-3.42%"
"03/28/2010","137.40","135.95","139.05","134.70","53.64K","1.14%"
"03/21/2010","135.85","132.10","137.95","130.85","56.01K","4.26%"
"03/14/2010","130.30","129.00","133.45","129.00","0.08K","0.12%"
"03/07/2010","130.15","127.55","132.75","127.55","0.05K","1.68%"
"02/28/2010","128.00","129.65","130.90","126.55","0.07K","-0.81%"
"02/21/2010","129.05","134.75","135.10","126.60","0.99K","-4.23%"
"02/14/2010","134.75","133.15","135.20","131.55","36.35K","1.51%"
"02/07/2010","132.75","129.35","134.10","128.50","89.18K","3.07%"
"01/31/2010","128.80","132.00","135.95","128.50","77.81K","-2.20%"
"01/24/2010","131.70","139.80","140.40","131.60","69.71K","-5.66%"
"01/17/2010","139.60","141.00","142.25","137.30","43.45K","-0.82%"
"01/10/2010","140.75","145.85","146.95","140.40","57.41K","-3.16%"
"01/03/2010","145.35","136.00","146.00","136.00","56.05K","6.91%"
"12/27/2009","135.95","139.85","140.60","135.80","28.64K","-2.40%"
"12/20/2009","139.30","146.40","147.25","139.10","27.71K","-3.50%"
"12/13/2009","144.35","143.40","149.20","143.00","0.12K","1.23%"
"12/06/2009","142.60","141.85","147.05","141.00","0.11K","1.06%"
"11/29/2009","141.10","137.95","144.80","137.95","0.50K","2.28%"
"11/22/2009","137.95","138.20","139.10","134.00","1.17K","2.49%"
"11/15/2009","134.60","132.60","140.00","132.10","45.31K","2.67%"
"11/08/2009","131.10","139.50","142.25","130.00","83.85K","-5.62%"
"11/01/2009","138.90","135.00","144.00","134.95","78.46K","2.51%"
"10/25/2009","135.50","136.75","139.20","132.95","53.90K","-1.20%"
"10/18/2009","137.15","142.85","145.40","135.95","58.84K","-3.99%"
"10/11/2009","142.85","135.25","143.00","133.60","50.46K","5.31%"
"10/04/2009","135.65","129.70","139.00","128.85","48.51K","4.59%"
"09/27/2009","129.70","127.35","130.00","125.30","38.83K","1.57%"
"09/20/2009","127.70","135.60","138.30","127.10","48.88K","-5.27%"
"09/13/2009","134.80","124.70","135.50","123.15","0.07K","7.58%"
"09/06/2009","125.30","125.70","125.70","121.80","0.04K","1.99%"
"08/30/2009","122.85","120.85","122.00","118.60","0.08K","1.45%"
"08/23/2009","121.10","123.70","124.50","119.90","0.98K","-2.10%"
"08/16/2009","123.70","127.95","127.95","122.00","32.81K","-4.07%"
"08/09/2009","128.95","137.35","138.60","128.20","62.72K","-6.49%"
"08/02/2009","137.90","128.15","138.05","128.05","56.29K","7.86%"
"07/26/2009","127.85","124.00","128.00","120.30","43.64K","3.15%"
"07/19/2009","123.95","118.00","125.45","116.35","29.48K","6.62%"
"07/12/2009","116.25","112.30","115.55","111.50","0.05K","3.52%"
"07/05/2009","112.30","115.10","115.75","112.00","0.07K","-2.39%"
"06/28/2009","115.05","116.65","118.80","115.00","0.10K","-1.46%"
"06/21/2009","116.75","116.95","118.15","115.00","1.17K","0.04%"
"06/14/2009","116.70","128.90","129.05","116.55","50.42K","-9.92%"
"06/07/2009","129.55","133.60","133.85","127.95","65.04K","-3.21%"
"05/31/2009","133.85","137.00","142.90","133.55","53.09K","-2.58%"
"05/24/2009","137.40","134.40","138.85","131.60","38.38K","1.78%"
"05/17/2009","135.00","127.15","137.40","127.15","37.69K","5.84%"
"05/10/2009","127.55","128.50","129.10","125.50","0.14K","1.47%"
"05/03/2009","125.70","120.00","124.45","120.00","0.07K","4.88%"
"04/26/2009","119.85","117.65","120.00","113.50","0.65K","0.71%"
"04/19/2009","119.00","112.45","118.95","110.80","18.89K","6.39%"
"04/12/2009","111.85","119.15","120.30","111.05","57.19K","-6.24%"
"04/05/2009","119.30","119.00","120.00","116.05","41.90K","0.76%"
"03/29/2009","118.40","115.50","119.40","112.85","49.29K","2.20%"
"03/22/2009","115.85","116.55","119.20","114.55","40.14K","-0.30%"
"03/15/2009","116.20","109.10","118.10","107.60","11.26K","7.29%"
"03/08/2009","108.30","105.25","109.30","103.30","0.03K","2.85%"
"03/01/2009","105.30","109.45","109.45","103.80","0.12K","-3.79%"
"02/22/2009","109.45","110.20","111.85","108.00","0.28K","0.51%"
"02/15/2009","108.90","112.35","112.35","108.25","24.25K","-3.07%"
"02/08/2009","112.35","119.20","122.15","111.15","82.57K","-6.02%"
"02/01/2009","119.55","118.90","120.75","114.10","64.19K","0.55%"
"01/25/2009","118.90","119.05","123.40","117.90","42.38K","-0.63%"
"01/18/2009","119.65","115.15","120.60","112.70","46.24K","3.32%"
"01/11/2009","115.80","116.75","118.85","113.25","40.07K","-0.94%"
"01/04/2009","116.90","110.90","119.50","106.05","70.59K","5.41%"
"12/28/2008","110.90","108.25","113.00","106.25","19.73K","2.31%"
"12/21/2008","108.40","111.00","111.25","107.05","12.09K","-2.30%"
"12/14/2008","110.95","111.45","112.35","110.00","4.81K","1.00%"
"12/07/2008","109.85","106.35","111.75","106.35","0.08K","8.12%"
"11/30/2008","101.60","113.15","113.20","101.70","0.28K","-10.96%"
"11/23/2008","114.10","109.65","114.25","109.65","0.52K","4.73%"
"11/16/2008","108.95","110.95","114.25","106.25","26.94K","-1.80%"
"11/09/2008","110.95","112.95","116.50","110.30","73.63K","-1.03%"
"11/02/2008","112.10","114.00","118.50","109.35","58.72K","-0.80%"
"10/26/2008","113.00","108.05","114.65","105.05","48.80K","4.00%"
"10/19/2008","108.65","117.00","117.35","106.30","40.68K","-6.01%"
"10/12/2008","115.60","116.35","121.10","111.45","46.58K","0.22%"
"10/05/2008","115.35","120.90","122.05","109.35","75.00K","-5.49%"
"09/28/2008","122.05","134.00","134.00","121.60","67.58K","-9.02%"
"09/21/2008","134.15","134.40","138.50","132.85","60.23K","0.79%"
"09/14/2008","133.10","135.80","135.80","126.80","10.39K","-1.48%"
"09/07/2008","135.10","139.45","140.35","134.00","0.11K","-2.70%"
"08/31/2008","138.85","139.50","143.60","138.10","0.25K","-2.15%"
"08/24/2008","141.90","139.50","147.85","138.25","1.00K","1.18%"
"08/17/2008","140.25","133.50","141.30","132.50","33.87K","5.57%"
"08/10/2008","132.85","136.00","140.10","131.20","81.63K","-2.17%"
"08/03/2008","135.80","139.80","142.25","134.80","92.81K","-3.10%"
"07/27/2008","140.15","137.30","140.75","134.75","48.28K","2.08%"
"07/20/2008","137.30","137.80","138.55","133.95","35.89K","1.22%"
"07/13/2008","135.65","141.15","142.00","134.90","0.16K","-3.14%"
"07/06/2008","140.05","149.65","149.65","136.95","0.21K","-6.35%"
"06/29/2008","149.55","150.30","154.05","148.60","0.31K","-0.40%"
"06/22/2008","150.15","143.05","152.60","142.00","1.67K","4.31%"
"06/15/2008","143.95","134.50","145.65","134.40","79.15K","7.11%"
"06/08/2008","134.40","135.85","136.05","130.50","85.34K","-1.07%"
"06/01/2008","135.85","133.85","138.50","131.55","82.01K","1.46%"
"05/25/2008","133.90","134.50","137.00","131.35","43.07K","-0.07%"
"05/18/2008","134.00","138.00","142.00","133.15","58.64K","-2.90%"
"05/11/2008","138.00","137.15","138.85","135.40","0.32K","1.47%"
"05/04/2008","136.00","129.35","137.55","128.10","0.75K","5.80%"
"04/27/2008","128.55","130.60","135.25","128.00","1.74K","-1.46%"
"04/20/2008","130.45","134.75","137.00","128.60","17.59K","-3.55%"
"04/13/2008","135.25","130.85","140.65","130.45","49.77K","3.36%"
"04/06/2008","130.85","132.20","137.95","130.00","86.46K","-0.80%"
"03/30/2008","131.90","130.00","132.70","126.20","63.61K","1.15%"
"03/23/2008","130.40","131.65","135.35","128.05","49.73K","-0.38%"
"03/16/2008","130.90","147.00","147.00","125.85","42.33K","-12.76%"
"03/09/2008","150.05","147.45","157.00","146.20","0.19K","0.87%"
"03/02/2008","148.75","165.25","166.35","144.85","0.74K","-9.63%"
"02/24/2008","164.60","161.00","169.60","157.00","2.00K","2.78%"
"02/17/2008","160.15","149.00","160.70","147.50","26.92K","6.87%"
"02/10/2008","149.85","147.00","157.75","145.40","89.35K","1.80%"
"02/03/2008","147.20","139.00","147.40","139.00","89.89K","5.82%"
"01/27/2008","139.10","131.20","139.45","130.70","70.29K","5.82%"
"01/20/2008","131.45","132.00","135.30","129.80","52.31K","-1.24%"
"01/13/2008","133.10","135.50","139.40","132.60","61.74K","-2.35%"
"01/06/2008","136.30","133.00","137.40","130.70","60.09K","2.71%"
"12/30/2007","132.70","133.20","136.95","130.20","38.01K","-0.30%"
"12/23/2007","133.10","134.00","134.90","130.00","18.85K","-0.82%"
"12/16/2007","134.20","130.50","135.95","129.00","14.81K","2.64%"
"12/09/2007","130.75","127.75","131.60","127.40","0.17K","2.35%"
"12/02/2007","127.75","125.40","128.20","124.50","0.41K","1.43%"
"11/25/2007","125.95","123.45","127.50","120.35","1.44K","2.03%"
"11/18/2007","123.45","124.00","124.70","120.80","12.18K","-1.16%"
"11/11/2007","124.90","121.80","126.10","118.45","54.37K","2.59%"
"11/04/2007","121.75","119.50","122.90","118.45","47.51K","2.40%"
"10/28/2007","118.90","120.85","123.90","118.05","50.92K","-2.10%"
"10/21/2007","121.45","123.90","125.75","119.95","56.65K","-2.84%"
"10/14/2007","125.00","138.05","138.50","122.30","79.18K","-10.27%"
"10/07/2007","139.30","138.00","140.80","132.55","67.35K","1.68%"
"09/30/2007","137.00","130.00","137.85","130.00","65.40K","6.49%"
"09/23/2007","128.65","128.20","135.00","126.50","55.17K","-0.96%"
"09/16/2007","129.90","122.15","134.45","122.15","55.66K","10.04%"
"09/09/2007","118.05","114.20","117.35","114.20","0.07K","3.78%"
"09/02/2007","113.75","115.00","115.80","112.50","0.06K","0.98%"
"08/26/2007","112.65","114.70","114.85","111.75","0.86K","-1.74%"
"08/19/2007","114.65","115.20","116.65","113.75","30.75K","-0.78%"
"08/12/2007","115.55","119.35","121.90","110.95","80.96K","-4.19%"
"08/05/2007","120.60","117.90","121.00","116.25","90.96K","2.51%"
"07/29/2007","117.65","112.50","118.40","111.60","69.02K","4.39%"
"07/22/2007","112.70","113.50","116.20","111.00","75.15K","-1.14%"
"07/15/2007","114.00","109.05","114.70","107.90","5.41K","5.80%"
"07/08/2007","107.75","107.20","109.60","106.90","0.10K","0.47%"
"07/01/2007","107.25","111.20","111.20","108.30","0.26K","-3.38%"
"06/24/2007","111.00","113.50","113.55","109.25","1.57K","-2.29%"
"06/17/2007","113.60","114.60","116.70","112.65","37.02K","-0.96%"
"06/10/2007","114.70","115.00","116.20","112.40","79.89K","-0.13%"
"06/03/2007","114.85","116.90","118.40","114.80","89.39K","-2.17%"
"05/27/2007","117.40","112.50","117.90","110.10","64.19K","3.99%"
"05/20/2007","112.90","111.50","114.05","110.70","49.09K","3.11%"
"05/13/2007","109.50","105.00","109.00","103.45","0.03K","6.52%"
"05/06/2007","102.80","101.45","103.55","101.35","0.24K","-0.19%"
"04/29/2007","103.00","104.00","104.00","101.10","0.17K","-0.72%"
"04/22/2007","103.75","108.40","108.55","103.00","0.81K","-3.67%"
"04/15/2007","107.70","111.50","112.05","107.40","61.35K","-4.56%"
"04/08/2007","112.85","110.85","114.25","109.00","83.31K","1.80%"
"04/01/2007","110.85","109.25","111.70","108.30","42.49K","1.46%"
"03/25/2007","109.25","113.90","114.85","108.40","53.82K","-3.62%"
"03/18/2007","113.35","112.00","114.15","107.45","36.31K","3.56%"
"03/11/2007","109.45","110.00","111.85","107.45","0.33K","-1.84%"
"03/04/2007","111.50","113.50","113.90","110.00","0.45K","-2.49%"
"02/25/2007","114.35","118.70","118.90","114.00","1.06K","-4.11%"
"02/18/2007","119.25","113.75","120.00","112.75","7.51K","5.34%"
"02/11/2007","113.20","114.55","115.50","112.80","72.15K","-1.35%"
"02/04/2007","114.75","118.10","118.35","114.60","66.84K","-3.04%"
"01/28/2007","118.35","116.00","119.40","115.80","53.75K","1.76%"
"01/21/2007","116.30","119.10","119.60","115.30","54.89K","-2.84%"
"01/14/2007","119.70","120.60","122.20","119.25","33.21K","-0.50%"
"01/07/2007","120.30","120.25","121.75","118.00","51.89K","-0.12%"
"12/31/2006","120.45","124.30","125.90","119.60","50.56K","-4.56%"
"12/24/2006","126.20","125.75","129.75","124.30","35.98K","0.64%"
"12/17/2006","125.40","121.50","127.25","121.50","36.51K","3.17%"
"12/10/2006","121.55","121.85","125.75","121.25","0.54K","-0.25%"
"12/03/2006","121.85","122.75","125.00","119.00","0.48K","-1.10%"
"11/26/2006","123.20","116.55","123.40","115.80","0.94K","6.62%"
"11/19/2006","115.55","112.30","116.40","112.30","3.99K","2.17%"
"11/12/2006","113.10","115.50","120.20","111.00","94.13K","-2.37%"
"11/05/2006","115.85","113.50","119.40","111.80","90.15K","3.02%"
"10/29/2006","112.45","107.80","112.80","106.70","71.39K","4.12%"
"10/22/2006","108.00","101.60","108.50","101.60","56.39K","5.83%"
"10/15/2006","102.05","103.40","104.00","100.90","40.30K","-1.92%"
"10/08/2006","104.05","104.10","105.50","101.80","36.55K","0.14%"
"10/01/2006","103.90","107.10","107.90","102.50","43.25K","-3.48%"
"09/24/2006","107.65","103.95","108.60","102.00","49.47K","3.06%"
"09/17/2006","104.45","98.00","104.90","98.00","30.61K","5.88%"
"09/10/2006","98.65","100.25","101.75","100.00","0.10K","-3.71%"
"09/03/2006","102.45","105.75","107.00","101.00","0.23K","-0.92%"
"08/27/2006","103.40","106.25","106.25","102.00","0.69K","-2.64%"
"08/20/2006","106.20","104.40","109.50","104.40","30.45K","2.86%"
"08/13/2006","103.25","101.50","106.75","100.50","38.61K","-1.01%"
"08/06/2006","104.30","106.70","109.20","103.00","72.27K","-1.09%"
"07/30/2006","105.45","99.90","108.90","97.50","78.05K","6.09%"
"07/23/2006","99.40","95.25","99.70","93.95","50.54K","3.97%"
"07/16/2006","95.60","98.00","98.00","93.50","24.57K","-1.44%"
"07/09/2006","97.00","98.00","100.50","97.00","0.25K","-1.42%"
"07/02/2006","98.40","100.00","103.00","99.00","0.32K","-1.11%"
"06/25/2006","99.50","95.50","99.90","94.60","2.28K","4.41%"
"06/18/2006","95.30","94.80","96.55","94.60","26.85K","0.05%"
"06/11/2006","95.25","95.90","97.40","94.50","54.60K","-0.68%"
"06/04/2006","95.90","100.75","101.20","95.10","61.06K","-5.28%"
"05/28/2006","101.25","98.50","103.00","97.10","53.75K","3.21%"
"05/21/2006","98.10","100.25","101.75","98.05","42.92K","-2.53%"
"05/14/2006","100.65","100.50","102.25","97.50","25.50K","-1.13%"
"05/07/2006","101.80","107.50","107.50","102.20","23.72K","-4.41%"
"04/30/2006","106.50","108.50","111.50","106.10","0.38K","-0.65%"
"04/23/2006","107.20","112.80","113.00","105.20","1.51K","-4.29%"
"04/16/2006","112.00","105.90","113.90","105.80","42.22K","6.41%"
"04/09/2006","105.25","109.10","111.75","103.80","68.66K","-2.86%"
"04/02/2006","108.35","106.50","110.70","106.50","57.59K","1.26%"
"03/26/2006","107.00","104.80","109.60","104.00","50.97K","1.61%"
"03/19/2006","105.30","104.50","107.90","103.50","40.55K","1.59%"
"03/12/2006","103.65","105.00","108.00","102.80","0.18K","-1.94%"
"03/05/2006","105.70","110.50","112.40","105.60","0.32K","-5.71%"
"02/26/2006","112.10","111.50","113.30","108.25","0.63K","1.04%"
"02/19/2006","110.95","109.50","113.00","108.50","1.78K","1.37%"
"02/12/2006","109.45","112.75","113.90","103.80","49.35K","-4.91%"
"02/05/2006","115.10","113.70","117.00","112.20","73.26K","-2.13%"
"01/29/2006","117.60","124.60","125.90","114.80","63.11K","-5.39%"
"01/22/2006","124.30","119.00","125.65","116.05","47.44K","4.98%"
"01/15/2006","118.40","121.00","124.10","117.20","46.21K","-1.29%"
"01/08/2006","119.95","118.50","121.60","116.20","58.66K","0.33%"
"01/01/2006","119.55","107.50","120.25","106.20","62.27K","11.62%"
"12/25/2005","107.10","102.00","108.40","101.50","34.00K","4.39%"
"12/18/2005","102.60","93.00","103.75","97.70","40.16K","8.74%"
"12/11/2005","94.35","93.50","96.15","91.00","0.06K","1.73%"
"12/04/2005","92.75","90.00","94.50","91.00","0.30K","2.20%"
"11/27/2005","90.75","99.20","99.60","92.00","0.95K","-6.83%"
"11/20/2005","97.40","96.00","100.40","95.40","1.52K","0.62%"
"11/13/2005","96.80","106.20","106.80","95.50","50.35K","-9.49%"
"11/06/2005","106.95","101.90","108.50","101.80","62.18K","2.94%"
"10/30/2005","103.90","97.75","105.00","96.00","49.95K","5.64%"
"10/23/2005","98.35","102.55","105.25","97.90","39.66K","-4.93%"
"10/16/2005","103.45","101.00","106.80","101.00","54.69K","3.81%"
"10/09/2005","99.65","96.00","102.40","95.10","50.07K","5.06%"
"10/02/2005","94.85","93.50","95.50","91.60","33.49K","1.50%"
"09/25/2005","93.45","89.00","95.00","90.30","43.40K","5.00%"
"09/18/2005","89.00","80.00","89.00","87.50","9.39K","0.91%"
"09/11/2005","88.20","93.00","93.00","89.00","0.14K","-4.34%"
"09/04/2005","92.20","99.00","100.00","90.80","0.18K","-7.80%"
"08/28/2005","100.00","93.75","101.75","92.00","1.09K","9.11%"
"08/21/2005","91.65","96.75","100.50","91.60","17.85K","-4.63%"
"08/14/2005","96.10","102.00","102.90","94.00","44.36K","-8.39%"
"08/07/2005","104.90","104.80","108.00","101.55","57.63K","-0.43%"
"07/31/2005","105.35","102.50","108.50","101.25","42.15K","2.13%"
"07/24/2005","103.15","97.00","104.50","97.00","42.48K","3.72%"
"07/17/2005","99.45","102.50","100.25","94.40","35.65K","-3.68%"
"07/10/2005","103.25","103.00","107.25","102.10","0.22K","-0.86%"
"07/03/2005","104.15","102.50","105.00","101.75","0.24K","2.01%"
"06/26/2005","102.10","104.50","106.50","101.70","0.51K","-3.18%"
"06/19/2005","105.45","107.80","111.80","104.90","19.88K","-2.00%"
"06/12/2005","107.60","113.70","115.00","106.60","53.09K","-4.78%"
"06/05/2005","113.00","124.50","126.75","112.90","69.41K","-10.00%"
"05/29/2005","125.55","119.30","125.90","117.25","45.05K","2.99%"
"05/22/2005","121.90","117.00","124.40","116.50","42.84K","4.19%"
"05/15/2005","117.00","119.10","119.85","115.00","18.11K","-1.68%"
"05/08/2005","119.00","120.50","124.00","118.50","0.09K","-2.38%"
"05/01/2005","121.90","124.00","125.00","117.00","0.59K","-2.60%"
"04/24/2005","125.15","124.00","132.25","123.40","1.10K","0.28%"
"04/17/2005","124.80","112.70","126.00","110.00","36.11K","10.88%"
"04/10/2005","112.55","115.50","116.60","109.75","63.19K","-3.68%"
"04/03/2005","116.85","122.00","128.85","114.75","72.72K","-5.73%"
"03/27/2005","123.95","119.55","128.80","119.55","50.33K","2.52%"
"03/20/2005","120.90","131.00","132.70","119.75","53.60K","-8.13%"
"03/13/2005","131.60","136.00","137.00","129.00","12.57K","-2.12%"
"03/06/2005","134.45","122.50","136.50","122.50","0.74K","10.34%"
"02/27/2005","121.85","116.25","122.70","116.25","1.36K","5.73%"
"02/20/2005","115.25","116.75","124.10","114.75","3.41K","-2.37%"
"02/13/2005","118.05","113.25","119.50","111.80","49.08K","4.05%"
"02/06/2005","113.45","110.40","115.30","110.40","75.70K","2.67%"
"01/30/2005","110.50","104.90","111.75","103.30","55.83K","4.94%"
"01/23/2005","105.30","103.60","106.25","101.50","46.76K","1.99%"
"01/16/2005","103.25","99.70","105.70","98.75","42.87K","3.15%"
