"Date","Price","Open","High","Low","Vol.","Change %"
"01/26/2014","97.47","96.97","98.66","95.28","","0.58%"
"01/19/2014","96.91","94.01","97.85","93.44","","2.99%"
"01/12/2014","94.10","92.94","95.04","91.53","","1.35%"
"01/05/2014","92.85","94.23","94.64","91.29","","-1.40%"
"12/29/2013","94.17","100.30","100.57","94.01","","-5.98%"
"12/22/2013","100.16","99.26","100.81","98.59","","1.02%"
"12/15/2013","99.15","96.61","99.46","96.27","","2.79%"
"12/08/2013","96.46","97.76","98.85","96.36","","-1.32%"
"12/01/2013","97.75","92.80","98.16","92.66","","5.35%"
"11/24/2013","92.79","94.18","94.72","91.79","","-2.11%"
"11/17/2013","94.79","93.89","95.74","92.54","","1.21%"
"11/10/2013","93.66","94.55","95.47","92.61","","-0.72%"
"11/03/2013","94.34","94.55","95.43","93.10","","-0.29%"
"10/27/2013","94.61","97.94","98.88","94.42","","-3.43%"
"10/20/2013","97.97","100.71","101.03","96.03","","-2.76%"
"10/13/2013","100.75","101.50","103.09","100.16","","-1.04%"
"10/06/2013","101.81","103.56","104.19","100.71","","-1.78%"
"09/29/2013","103.66","102.59","104.51","101.19","","0.81%"
"09/22/2013","102.83","104.97","105.20","102.28","","-3.14%"
"09/15/2013","106.16","107.84","109.32","104.66","","-2.23%"
"09/08/2013","108.58","110.34","110.52","106.45","","-1.56%"
"09/01/2013","110.30","107.19","110.83","104.33","","2.35%"
"08/25/2013","107.77","106.99","112.32","105.64","","1.33%"
"08/18/2013","106.36","107.82","107.84","103.54","","-1.19%"
"08/11/2013","107.64","105.98","108.31","105.17","","1.46%"
"08/04/2013","106.09","107.00","107.85","102.38","","-0.67%"
"07/28/2013","106.81","104.76","108.97","102.82","","2.15%"
"07/21/2013","104.56","108.48","108.93","104.04","","-3.38%"
"07/14/2013","108.22","106.83","110.10","105.44","","1.88%"
"07/07/2013","106.22","104.09","107.59","102.28","","2.57%"
"06/30/2013","103.56","96.66","103.75","96.14","","7.33%"
"06/23/2013","96.49","93.95","97.92","92.77","","2.79%"
"06/16/2013","93.87","97.98","99.15","93.25","","-4.03%"
"06/09/2013","97.81","96.19","98.34","94.14","","1.60%"
"06/02/2013","96.27","91.76","96.42","91.29","","5.02%"
"05/26/2013","91.67","94.00","96.03","91.67","","-2.32%"
"05/19/2013","93.85","95.99","97.16","92.26","","-2.26%"
"05/12/2013","96.02","95.93","96.62","92.30","","0.13%"
"05/05/2013","95.90","95.67","97.26","93.46","","0.33%"
"04/28/2013","95.58","92.78","96.12","90.19","","3.00%"
"04/21/2013","92.80","88.06","93.97","87.65","","5.48%"
"04/14/2013","87.98","90.97","91.00","85.63","","-2.96%"
"04/07/2013","90.66","93.07","94.88","90.32","","-2.53%"
"03/31/2013","93.01","97.45","97.89","92.00","","-4.30%"
"03/24/2013","97.19","93.78","97.41","93.77","","3.54%"
"03/17/2013","93.87","93.34","94.18","91.84","","0.40%"
"03/10/2013","93.50","91.97","93.98","91.03","","1.76%"
"03/03/2013","91.88","90.76","92.09","89.38","","1.00%"
"02/24/2013","90.97","93.28","94.51","90.09","","-2.55%"
"02/17/2013","93.35","96.06","97.16","92.53","","-2.88%"
"02/10/2013","96.12","95.87","98.19","95.05","","0.39%"
"02/03/2013","95.75","97.73","97.78","95.06","","-1.92%"
"01/27/2013","97.62","96.06","98.26","95.49","","1.59%"
"01/20/2013","96.09","95.28","96.95","94.98","","0.82%"
"01/13/2013","95.31","93.89","96.19","93.10","","1.65%"
"01/06/2013","93.76","93.24","94.73","92.45","","0.63%"
"12/30/2012","93.17","90.45","93.92","90.05","","2.66%"
"12/23/2012","90.76","88.76","91.65","88.36","","2.08%"
"12/16/2012","88.91","86.97","90.62","86.56","","2.41%"
"12/09/2012","86.82","86.07","87.77","85.30","","1.05%"
"12/02/2012","85.92","88.93","90.41","85.76","","-3.28%"
"11/25/2012","88.83","88.34","89.12","85.49","","0.63%"
"11/18/2012","88.27","87.33","89.83","86.20","","1.93%"
"11/11/2012","86.60","86.21","87.03","84.59","","0.53%"
"11/04/2012","86.14","84.81","89.38","84.20","","1.63%"
"10/28/2012","84.76","86.53","87.52","84.76","","-1.58%"
"10/21/2012","86.12","89.64","90.92","85.06","","-4.20%"
"10/14/2012","89.90","92.38","93.80","90.54","","-1.90%"
"10/07/2012","91.64","90.08","93.89","88.44","","1.95%"
"09/30/2012","89.89","92.25","93.42","87.80","","-2.39%"
"09/23/2012","92.09","93.21","93.22","88.97","","-0.96%"
"09/16/2012","92.98","99.28","99.64","90.78","","-6.13%"
"09/09/2012","99.05","96.28","100.46","95.38","","2.88%"
"09/02/2012","96.28","96.39","97.72","94.09","","-0.27%"
"08/26/2012","96.54","96.84","97.89","94.12","","0.50%"
"08/19/2012","96.06","96.61","98.55","95.27","","0.03%"
"08/12/2012","96.03","93.50","96.53","92.31","","2.80%"
"08/05/2012","93.41","91.38","94.75","90.66","","2.27%"
"07/29/2012","91.34","90.30","91.90","87.08","","1.29%"
"07/22/2012","90.18","91.75","91.78","86.97","","1.44%"
"07/15/2012","88.90","91.13","96.94","90.41","","2.21%"
"07/08/2012","86.98","84.28","87.69","83.73","","3.40%"
"07/01/2012","84.12","84.78","89.11","82.22","","-0.90%"
"06/24/2012","84.88","80.22","85.36","77.30","","5.94%"
"06/17/2012","80.12","85.11","85.61","77.58","","-4.83%"
"06/10/2012","84.19","85.72","86.65","81.07","","-0.15%"
"06/03/2012","84.32","82.97","87.03","81.22","","1.25%"
"05/27/2012","83.28","91.02","92.22","82.31","","-8.20%"
"05/20/2012","90.72","91.28","93.07","89.29","","-0.68%"
"05/13/2012","91.34","95.80","95.83","90.94","","-4.43%"
"05/06/2012","95.57","98.06","98.25","95.18","","-3.06%"
"04/29/2012","98.59","104.94","106.44","97.52","","-5.91%"
"04/22/2012","104.78","103.84","105.02","101.84","","1.79%"
"04/15/2012","102.94","104.24","106.51","103.11","","0.10%"
"04/08/2012","102.84","102.53","104.24","100.69","","-0.35%"
"04/01/2012","103.20","103.33","105.55","101.14","","0.26%"
"03/25/2012","102.93","106.80","107.74","102.13","","-3.58%"
"03/18/2012","106.75","107.19","108.25","104.50","","-0.39%"
"03/11/2012","107.17","107.52","107.58","103.80","","-0.24%"
"03/04/2012","107.43","106.76","108.21","104.36","","0.86%"
"02/26/2012","106.51","109.68","110.56","104.85","","-2.84%"
"02/19/2012","109.62","104.66","109.96","104.27","","5.37%"
